id,Category_NOUSE,Name__NOUSE,rate_step_ids/amount_over,rate_step_ids/percent_commission
product_N-HVT-100G550,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 100แกรม 5/50แผ่น,46.25,2
product_N-HVT-100G8100,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 100แกรม 8/100แผ่น,58.33,2
product_1184979,สมุดปกแข็งมุมมัน,เทสโก้แวลู สมุดปกแข็งมุมมัน 70แกรม 5/100แผ่น(เส้นดำ),40.666667,0
product_N-HVT-70G5100A,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 70แกรม 5/100แผ่น(A),49.17,2
product_2800544,สมุดปกแข็งมุมมัน,เทสโก้ สมุดปกแข็งมุมมัน 70แกรม 5/100แผ่น HVB-51007,40.25,0
product_N-HVB-51007,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 70แกรม 5/100แผ่น HVB-51007,35,1
product_N-HVT-70G5150,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 70แกรม 5/150แผ่น,71.25,2
product_N-HVT-70G5200,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 70แกรม 5/200แผ่น,97.92,2
product_N-HVT-70G8100,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 70แกรม 8/100แผ่น,41.67,2
product_N-HVT-80G4100,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 80แกรม 4/100แผ่น,84.58,2
product_N-HVT-80G4150,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 80แกรม 4/150แผ่น,127.08,2
product_N-HVT-80G4200,สมุดปกแข็งมุมมัน,สมุดปกแข็งมุมมัน 80แกรม 4/200แผ่น,157.08,2
product_176895,สมุดปกแข็งมุมมัน,OFC สมุดปกแข็งมุมมัน 70แกรม 5/100แผ่น HVB-51007,37.33,0
product_162847,สมุดปกแข็งมุมมัน,OFC สมุดปกแข็งมุมผ้ามัน 70 ปอนด์ 5/200 แผ่น ,91.666667,0
product_63_182505,สมุดปกแข็งมุมมัน,สมุดบันทึก OFM 70g 5/100แผ่น P2 ,40.5,0
product_137677,สมุดปกแข็งมุมมัน,Q-BIZ สมุดปกแข็งมุมมัน 70g 5/100 แผ่น HVB-51007,44.167,0
product_140001,สมุดปกแข็งมุมมัน,Q-BIZ สมุดปกแข็งมุมมัน 80g 4/100,79.67,0
__export__.product_product_6962,สมุดปกแข็งสันตรง/สันโค้ง,สมุดฉีกปกแข็ง100แผ่น 80g HVP-S1008,15,1.5
product_3454340,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดบัญชี 20/100s 75g-ECO,25.5,0
product_3454334,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็ง 5/100s 75g-ECO,69,0
product_1802555,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดบัญชีปกแข็ง 60แกรม 12/100แผ่น HV-121006,24.75,0
product_N-HV-201006,สมุดปกแข็งสันตรง/สันโค้ง,สมุดบัญชีปกแข็ง 60แกรม 12/100แผ่น HV-121006,25,1.5
product_1534566,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดบัญชีปกแข็ง 60แกรม 20/100แผ่น HV-201006,21.25,0
product_N-HV-121006,สมุดปกแข็งสันตรง/สันโค้ง,สมุดบัญชีปกแข็ง 60แกรม 20/100แผ่น HV-201006,20,1.5
product_2800543,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง 60 แกรม 2/70 แผ่น BV-2706,25.35,0
product_N-BV-2706,สมุดปกแข็งสันตรง/สันโค้ง,สมุดปกแข็งสันตรง 60แกรม 2/70แผ่น BV-2706 ,25.416667,1.5
product_N-HV-91006,สมุดปกแข็งสันตรง/สันโค้ง,สมุดปกแข็งสันตรง 60แกรม 9/100แผ่น HV-91006,17.92,0.8
product_444059,สมุดปกแข็งสันตรง/สันโค้ง,สมุดบัญชีปกแข็ง 60g 12/100 HV-121006,28,0
product_444058,สมุดปกแข็งสันตรง/สันโค้ง,สมุดบัญชีปกแข็ง 60g 20/100 HV201006,22.5,0
product_2800463,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง 70 แกรม 80 แผ่นรวมปกA,25.3,0
product_2800464,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง 70 แกรม 80 แผ่นรวมปกB,25.3,0
product_N-HV-91007,สมุดปกแข็งสันตรง/สันโค้ง,สมุดปกแข็งสันโค้ง 70แกรม 9/100แผ่น HV-91007 ลายไม้,38.75,1.5
product_2011923,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง 70G 5/100แผ่น HV-51007 ลายเพชร,41.333333,0
product_N-HV-51007,สมุดปกแข็งสันตรง/สันโค้ง,สมุดปกแข็งสันตรง 70G 5/100แผ่น HV-51007 ลายเพชร,47.5,1.5
product_3454242,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง 75g 80s-ECO-1,30,0
product_3454363,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง 75g 80s-ECO-2,30,0
product_2241339,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งแฟนซี 9/100 แผ่น 60 แกรม HV91006,20.75,0
product_2800694,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ ปกแข็งสันตรง A5 มีเส้น 70 แกรม 80 แผ่นรวมปกA,28.95,0
product_2800695,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ ปกแข็งสันตรง A5 มีเส้น 70 แกรม 80 แผ่นรวมปกB,28.95,0
product_2800697,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ ปกแข็งสันตรง A5 มีเส้น 70 แกรม 80 แผ่นรวมปกC,28.95,0
product_2800698,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ ปกแข็งสันตรง A5 มีเส้น 70 แกรม 80 แผ่นรวมปกD,28.95,0
__export__.product_product_6951,สมุดปกแข็งสันตรง/สันโค้ง,สมุดปกแข็งสันตรง A5/80แผ่น 70G HV-A5807,23.75,1.5
product_3454271,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง A5/80s 75g-ECO-1,35,0
product_3454418,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง A5/80s 75g-ECO-2,35,0
__export__.product_product_6950,สมุดปกแข็งสันตรง/สันโค้ง,สมุดปกแข็งสันตรง A6/100แผ่น 70G HV-A61007,19.166667,1.5
product_3454311,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรงA6/100s 75g-ECO-1,24.75,0
product_3454386,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรงA6/100s 75g-ECO-2,24.75,0
product_2800721,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง A6 70 แกรม 100 แผ่นรวมปกA,20.8,0
product_2800720,สมุดปกแข็งสันตรง/สันโค้ง,เทสโก้ สมุดปกแข็งสันตรง A6 70 แกรม 100 แผ่นรวมปกB,20.8,0
product_N-BV-2706-1,สมุดปกแข็งสันตรง/สันโค้ง,Atlux สมุดปกแข็งสันตรง 60แกรม 2/70แผ่น BV-2706 ,21.5,0
product_N-HV-121006-1,สมุดปกแข็งสันตรง/สันโค้ง,Atlux สมุดบัญชีปกแข็ง 60G 12/100แผ่น HV-121006,20.3,0
product_N-HV-201006-1,สมุดปกแข็งสันตรง/สันโค้ง,Atlux สมุดบัญชีปกแข็ง 60G 20/100แผ่น HV-201006,16.9,0
product_N-HV-51007-1,สมุดปกแข็งสันตรง/สันโค้ง,Atlux สมุดปกแข็งสันตรง 70G 5/100แผ่น HV-51007 ลายเพชร,37,0
product_N-HVA5807,สมุดปกแข็งสันตรง/สันโค้ง,Atlux สมุดปกแข็งสันตรง A5/80แผ่น 70G HV-A5807,19,0
__export__.product_product_7008,สมุดปกแข็งสันตรง/สันโค้ง,MGH สมุดปกแข็งสันตรง 70G 5/100แผ่น HV-51007ลายเพชร,51.333333,0
product_26000,สมุดปกแข็งสันตรง/สันโค้ง,MKR สมุดปกแข็งสันตรง 70G 5/100แผ่น HV-51007ลายเพชร,50.833333,0
product_444057,สมุดปกแข็งสันตรง/สันโค้ง,MKR สมุดปกแข็งสันห่วง A6/80 แผ่น 70G HVDW-A6807,21.33,0
product_176894,สมุดปกแข็งสันตรง/สันโค้ง,OFC สมุดปกแข็งสันตรง 60แกรม 2/70แผ่น BV-2706 ,29.333333,0
__export__.product_product_6922,สมุดปกแข็งสันตรง/สันโค้ง,OFC สมุดปกแข็งสันตรงA5/80 แผ่นรวมปก 70g HV-A5807,29,0
product_3437954,สมุดปกแข็งสันตรง/สันโค้ง,TCสมุดปกแข็งสันตรง A5/80s 70g-SL-ฟ้า,32,0
product_3438008,สมุดปกแข็งสันตรง/สันโค้ง,TCสมุดปกแข็งสันตรง A5/80s 70g-SL-เทา,32,0
product_3438158,สมุดปกแข็งสันตรง/สันโค้ง,TCสมุดปกแข็งสันตรง A5/80s 70g-SL-แดง,32,0
product_3438106,สมุดปกแข็งสันตรง/สันโค้ง,TCสมุดปกแข็งสันตรง A5/80s 70g-SL-ชมพู,32,0
product_3443290,สมุดปกแข็งสันตรง/สันโค้ง,TCสมุดปกแข็งสันตรง A5/80s 70g-SL-ม่วง,32,0
