Location Code,จังหวัด,เขต/อำเภอ,แขวง/ตำบล,รหัสไปรษณีย์
730110,นครปฐม,อำเภอเมืองนครปฐม,บ่อพลับ,73000
730111,นครปฐม,อำเภอเมืองนครปฐม,นครปฐม,73000
730112,นครปฐม,อำเภอเมืองนครปฐม,วังตะกู,73000
730113,นครปฐม,อำเภอเมืองนครปฐม,หนองปากโลง,73000
730114,นครปฐม,อำเภอเมืองนครปฐม,สามควายเผือก,73000
730115,นครปฐม,อำเภอเมืองนครปฐม,ทุ่งน้อย,73000
730116,นครปฐม,อำเภอเมืองนครปฐม,หนองดินแดง,73000
730117,นครปฐม,อำเภอเมืองนครปฐม,วังเย็น,73000
730118,นครปฐม,อำเภอเมืองนครปฐม,โพรงมะเดื่อ,73000
730119,นครปฐม,อำเภอเมืองนครปฐม,ลำพยา,73000
730120,นครปฐม,อำเภอเมืองนครปฐม,สระกะเทียม,73000
730121,นครปฐม,อำเภอเมืองนครปฐม,สวนป่าน,73000
730122,นครปฐม,อำเภอเมืองนครปฐม,ห้วยจรเข้,73000
730123,นครปฐม,อำเภอเมืองนครปฐม,ทัพหลวง,73000
730124,นครปฐม,อำเภอเมืองนครปฐม,หนองงูเหลือม,73000
730125,นครปฐม,อำเภอเมืองนครปฐม,บ้านยาง,73000
730201,นครปฐม,อำเภอกำแพงแสน,ทุ่งกระพังโหม,73140
730202,นครปฐม,อำเภอกำแพงแสน,กระตีบ,73180
730203,นครปฐม,อำเภอกำแพงแสน,ทุ่งลูกนก,73140
730204,นครปฐม,อำเภอกำแพงแสน,ห้วยขวาง,73140
730205,นครปฐม,อำเภอกำแพงแสน,ทุ่งขวาง,73140
730206,นครปฐม,อำเภอกำแพงแสน,สระสี่มุม,73140
730207,นครปฐม,อำเภอกำแพงแสน,ทุ่งบัว,73140
730208,นครปฐม,อำเภอกำแพงแสน,ดอนข่อย,73140
730209,นครปฐม,อำเภอกำแพงแสน,สระพัฒนา,73180
730210,นครปฐม,อำเภอกำแพงแสน,ห้วยหมอนทอง,73140
730211,นครปฐม,อำเภอกำแพงแสน,ห้วยม่วง,73180
730212,นครปฐม,อำเภอกำแพงแสน,กำแพงแสน,73140
730213,นครปฐม,อำเภอกำแพงแสน,รางพิกุล,73140
730214,นครปฐม,อำเภอกำแพงแสน,หนองกระทุ่ม,73140
730215,นครปฐม,อำเภอกำแพงแสน,วังน้ำเขียว,73140
730301,นครปฐม,อำเภอนครชัยศรี,นครชัยศรี,73120
730302,นครปฐม,อำเภอนครชัยศรี,บางกระเบา,73120
730303,นครปฐม,อำเภอนครชัยศรี,วัดแค,73120
730304,นครปฐม,อำเภอนครชัยศรี,ท่าตำหนัก,73120
730305,นครปฐม,อำเภอนครชัยศรี,บางแก้ว,73120
730306,นครปฐม,อำเภอนครชัยศรี,ท่ากระชับ,73120
730307,นครปฐม,อำเภอนครชัยศรี,ขุนแก้ว,73120
730308,นครปฐม,อำเภอนครชัยศรี,ท่าพระยา,73120
730309,นครปฐม,อำเภอนครชัยศรี,พะเนียด,73120
730310,นครปฐม,อำเภอนครชัยศรี,บางระกำ,73120
730311,นครปฐม,อำเภอนครชัยศรี,โคกพระเจดีย์,73120
730312,นครปฐม,อำเภอนครชัยศรี,ศรีษะทอง,73120
730313,นครปฐม,อำเภอนครชัยศรี,แหลมบัว,73120
730314,นครปฐม,อำเภอนครชัยศรี,ศรีมหาโพธิ์,73120
730315,นครปฐม,อำเภอนครชัยศรี,สัมปทวน,73120
730316,นครปฐม,อำเภอนครชัยศรี,วัดสำโรง,73120
730317,นครปฐม,อำเภอนครชัยศรี,ดอนแฝก,73120
730318,นครปฐม,อำเภอนครชัยศรี,ห้วยพลู,73120
730319,นครปฐม,อำเภอนครชัยศรี,วัดละมุด,73120
730320,นครปฐม,อำเภอนครชัยศรี,บางพระ,73120
730321,นครปฐม,อำเภอนครชัยศรี,บางแก้วฟ้า,73120
730322,นครปฐม,อำเภอนครชัยศรี,ลานตากฟ้า,73120
730323,นครปฐม,อำเภอนครชัยศรี,งิ้วราย,73120
730324,นครปฐม,อำเภอนครชัยศรี,ไทยาวาส,73120
730401,นครปฐม,อำเภอดอนตูม,สามง่าม,73150
730402,นครปฐม,อำเภอดอนตูม,ห้วยพระ,73150
730403,นครปฐม,อำเภอดอนตูม,ลำเหย,73150
730404,นครปฐม,อำเภอดอนตูม,ดอนพุทรา,73150
730405,นครปฐม,อำเภอดอนตูม,บ้านหลวง,73150
730406,นครปฐม,อำเภอดอนตูม,ดอนรวก,73150
730407,นครปฐม,อำเภอดอนตูม,ห้วยด้วน,73150
730408,นครปฐม,อำเภอดอนตูม,ลำลูกบัว,73150
730501,นครปฐม,อำเภอบางเลน,บางเลน,73130
730502,นครปฐม,อำเภอบางเลน,บางปลา,73130
730503,นครปฐม,อำเภอบางเลน,บางหลวง,73190
730504,นครปฐม,อำเภอบางเลน,บางภาษี,73130
730505,นครปฐม,อำเภอบางเลน,บางระกำ,73130
730506,นครปฐม,อำเภอบางเลน,บางไทรป่า,73130
