id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,inventory_line_id/product_id_XX,inventory_line_id/product_qty,inventory_line_id/product_uom
,,มหาชัย,product_P-PCWF-SR-004,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์4 สำโรง,0,ห่อ
,,มหาชัย,product_P-PCWF-020,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์4สีชมพูเข้ม,0,ห่อ
,,มหาชัย,product_P-PCWF-SR-005,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์5 สำโรง,0,ห่อ
,,มหาชัย,product_P-PCWF-021,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์5สีชมพูอ่อน,0,ห่อ
,,มหาชัย,product_P-PCWF-SR-006,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์6 สำโรง,0,ห่อ
,,มหาชัย,product_P-PCWF-022,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์6สีฟ้าอ่อน,0,ห่อ
,,มหาชัย,product_P-PCWF-SR-007,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์7 สำโรง,0,ห่อ
,,มหาชัย,product_P-PCWF-023,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์7สีครีม,0,ห่อ
,,มหาชัย,product_P-PCWF-SR-008,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์8 สำโรง,0,ห่อ
,,มหาชัย,product_P-PCWF-024,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์8สีเขียวอ่อน,0,ห่อ
,,มหาชัย,product_P-PCWF-025,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์9สีส้มโอรส,463,ห่อ
,,มหาชัย,product_P-PCWF-010,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์10สีม่วง,,ห่อ
,,มหาชัย,product_P-PCWF-011,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์11สีไข่ไก่,,ห่อ
,,มหาชัย,product_P-PCWF-012,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์12สีเหลืองเข้ม,,ห่อ
,,มหาชัย,product_P-PCWF-013,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์13สีฟ้า,,ห่อ
,,มหาชัย,product_P-PCWF-014,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์14สีเขียว,,ห่อ
,,มหาชัย,product_P-PCWF-015,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์15สีส้ม,,ห่อ
,,มหาชัย,product_P-PCWF-016,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์16สีแดง,,ห่อ
,,มหาชัย,product_P-PCWF-001,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์1สีฟ้าเข้ม,,ห่อ
,,มหาชัย,product_P-PCWF-002,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์2สีเขียวเข้ม,,ห่อ
,,มหาชัย,product_P-PCWF-003,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์3สีเหลือง,,ห่อ
,,มหาชัย,product_P-PCWF-004,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์4สีชมพูเข้ม,,ห่อ
,,มหาชัย,product_P-PCWF-005,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์5สีชมพูอ่อน,,ห่อ
,,มหาชัย,product_P-PCWF-006,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์6สีฟ้าอ่อน,,ห่อ
,,มหาชัย,product_P-PCWF-007,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์7สีครีม,,ห่อ
,,มหาชัย,product_P-PCWF-008,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์8สีเขียวอ่อน,,ห่อ
,,มหาชัย,product_P-PCWF-009,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์9สีส้มโอรส,,ห่อ
,,มหาชัย,product_P-PCWF-033,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์17สีชมพู,,ห่อ
,,มหาชัย,product_P-PCWF-034,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์18สีโอรส,,ห่อ
,,มหาชัย,product_P-PCWF-035,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์19สีส้ม,,ห่อ
,,มหาชัย,product_P-PCWF-036,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์20สีเขียว,,ห่อ
,,มหาชัย,product_P-PCWF-037,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์21สีเหลือง,,ห่อ
,,มหาชัย,product_P-PCWF-038,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์17สีชมพู,,ห่อ
,,มหาชัย,product_P-PCWF-039,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์18สีโอรส,,ห่อ
,,มหาชัย,product_P-PCWF-040,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์19สีส้ม,,ห่อ
,,มหาชัย,product_P-PCWF-041,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์20สีเขียว,,ห่อ
,,มหาชัย,product_P-PCWF-042,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์21สีเหลือง,,ห่อ
,,มหาชัย,product_P-RC-35*47,กระดาษน้ำตาล 35*47นิ้ว 110แกรม เกรดA,,รีม
,,มหาชัย,product_2800684,To do list  70 แกรม 60 แผ่นA,5472,เล่ม
,,มหาชัย,product_2800685,To do list  70 แกรม 60 แผ่นB,10356,เล่ม
,,มหาชัย,product_2800679,กระดาษโน้ต70 แกรม 280แผ่น แพ็ค4A,3120,เล่ม
,,มหาชัย,product_2800680,กระดาษโน้ต70 แกรม 280แผ่น แพ็ค4B,1416,เล่ม
,,มหาชัย,__export__.product_product_6957,กระดาษโน้ต70g 280แผ่น แพ็ค4,5004,เล่ม
,,มหาชัย,__export__.product_product_6971,กระดาษโน้ต70g 280แผ่น แพ็ค4-Chic(LT),4464,เล่ม
,,มหาชัย,__export__.product_product_6973,กระดาษโน้ต70g 280แผ่น แพ็ค4-Floral(LT),0,เล่ม
,,มหาชัย,__export__.product_product_6972,กระดาษโน้ต70g 280แผ่น แพ็ค4-Novel(LT),0,เล่ม
,,มหาชัย,__export__.product_product_6974,กระดาษโน้ตยาว To do list 70g 60แผ่น-ขาว(LT),0,เล่ม
,,มหาชัย,product_P-LG-003,กระดาษบัญชีเนื้อเขียว 26รู 2ช่อง,,ห่อ
,,มหาชัย,product_P-LG-004,กระดาษบัญชีเนื้อเขียว 26รู 3ช่อง,,ห่อ
,,มหาชัย,product_P-LG-011,กระดาษบัญชีเนื้อเขียว 26รู ธรรมดา,,ห่อ
,,มหาชัย,product_P-LG-009,กระดาษบัญชีเนื้อเขียว 26รู แยกประเภท,,ห่อ
,,มหาชัย,product_P-LG-013,กระดาษบัญชีเนื้อเขียว 26รู สต็อก,,ห่อ
,,มหาชัย,product_P-LG-001,กระดาษบัญชีเนื้อเขียว 2รู 2ช่อง,,ห่อ
,,มหาชัย,product_P-LG-002,กระดาษบัญชีเนื้อเขียว 2รู 3ช่อง,,ห่อ
,,มหาชัย,product_P-LG-008,กระดาษบัญชีเนื้อเขียว 2รู แยกประเภท,,ห่อ
,,มหาชัย,product_P-LG-005,กระดาษบัญชีเนื้อเขียว 30รู 2ช่อง,,ห่อ
,,มหาชัย,product_P-LG-006,กระดาษบัญชีเนื้อเขียว 30รู 3ช่อง,,ห่อ
,,มหาชัย,product_P-LG-007,กระดาษบัญชีเนื้อเขียว 30รู 4ช่อง,,ห่อ
,,มหาชัย,product_P-LG-012,กระดาษบัญชีเนื้อเขียว 30รู ธรรมดา,,ห่อ
,,มหาชัย,product_P-LG-010,กระดาษบัญชีเนื้อเขียว 30รู แยกประเภท,,ห่อ
,,มหาชัย,product_P-LG-014,กระดาษบัญชีเนื้อเขียว 30รู สต็อก,,ห่อ
,,มหาชัย,product_P-TCWF-027,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีเขียว,,รีม
,,มหาชัย,product_P-TCWF-026,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีชมพู,,รีม
,,มหาชัย,product_P-TCWF-025,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีฟ้า,,รีม
,,มหาชัย,product_P-TCWF-028,กระดาษแบ๊งค์สี 31*43นิ้ว 55แกรม 500แผ่น สีเหลือง,,รีม
,,มหาชัย,product_P-TCWF-003,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีเขียว,0,ห่อ
,,มหาชัย,product_P-TCWF-002,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีชมพู,0,ห่อ
,,มหาชัย,product_P-TCWF-001,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีฟ้า,0,ห่อ
,,มหาชัย,product_P-TCWF-004,กระดาษแบ๊งค์สี A4 55แกรม 300แผ่น สีเหลือง,0,ห่อ
,,มหาชัย,product_P-TCWF-007,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีเขียว,0,ห่อ
,,มหาชัย,product_P-TCWF-006,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีชมพู,0,ห่อ
,,มหาชัย,product_P-TCWF-005,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีฟ้า,0,ห่อ
,,มหาชัย,product_P-TCWF-008,กระดาษแบ๊งค์สี A4 55แกรม 400แผ่น สีเหลือง,0,ห่อ
,,มหาชัย,product_P-TCWF-011,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีเขียว,0,ห่อ
,,มหาชัย,product_P-TCWF-010,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีชมพู,0,ห่อ
,,มหาชัย,product_P-TCWF-009,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีฟ้า,0,ห่อ
,,มหาชัย,product_P-TCWF-012,กระดาษแบ๊งค์สี A4 55แกรม 500แผ่น สีเหลือง,0,ห่อ
,,มหาชัย,product_P-TCWF-015,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีเขียว,,ห่อ
,,มหาชัย,product_P-TCWF-014,กระดาษแบ๊งค์สี F4 55แกรม 300แผ่น สีชมพู,,ห่อ
